"","x"
"1925",1.72241383469999
"1926",1.7240935129
"1927",1.72474788550001
"1928",1.7264512345
"1929",1.72669752889998
"1930",1.72702301181998
"1931",1.72777758520003
"1932",1.72873725730001
"1933",1.72990205150002
"1934",1.730431056
"1935",1.73208424729998
"1936",1.7330598156
"1937",1.73451110609997
"1938",1.7354116627
"1939",1.73578505040001
"1940",1.73654320082002
"1941",1.73962498120001
"1942",1.7405947404
"1943",1.74198571240001
"1944",1.74257224791002
"1945",1.7438730165223
"1946",1.7457477682
"1947",1.74663686480001
"1948",1.74762450269996
"1949",1.74895902169997
"1950",1.75000272439998
"1951",1.75129357419999
"1952",1.75162216539999
"1953",1.75552147090001
"1954",1.75618132033698
"1955",1.75686689059999
"1956",1.75767739218998
"1957",1.75844746820002
"1958",1.75936484340001
"1959",1.75995385180001
"1960",1.75999967939998
"1961",1.7613732846
"1962",1.76155850858432
"1963",1.76196361121001
"1964",1.76204269999999
"1965",1.76479915310001
"1966",1.7658832637
"1967",1.76641216843649
"1968",1.76739176590002
"1969",1.76818941620002
"1970",1.77045530334
"1971",1.77046082421002
"1972",1.77145531289999
"1973",1.77331968525002
"1974",1.77362019985
"1975",1.7738379412
"1976",1.77432331399999
"1977",1.77613037215004
"1978",1.77866350775
"1979",1.77912308247201
"1980",1.77962826110002
"1981",1.77976331089999
"1982",1.77979662129999
"1983",1.7799571971
"1984",1.78089127699999
"1985",1.7824356218
"1986",1.78414013720001
"1987",1.78509064111002
"1988",1.78576863500001
"1989",1.78647197050002
"1990",1.78851712478
"1991",1.79127928999999
"1992",1.79194103569999
"1993",1.7939451557
"1994",1.79415483374
"1995",1.7978453206
"1996",1.79805867865032
"1997",1.79895447993803
"1998",1.79901537432232
"1999",1.79944379289999
"2000",1.80104775360003
"2001",1.80165207340001
"2002",1.80357829169998
"2003",1.803697215
"2004",1.80514613152229
"2005",1.80573015990997
"2006",1.80585631259999
"2007",1.80657096638541
"2008",1.8078107646223
"2009",1.80835474401
"2010",1.8092122760365
"2011",1.80950196200001
"2012",1.81087132330998
"2013",1.81153807199999
"2014",1.81196084981002
"2015",1.81311411246
"2016",1.8132007876
"2017",1.81322448081001
"2018",1.8132630315
"2019",1.81469213690001
"2020",1.81470839393511
"2021",1.81587971961001
"2022",1.81609914081997
"2023",1.81765749262232
"2024",1.8178867356
"2025",1.81789362931002
"2026",1.81975910360001
"2027",1.8221275675
"2028",1.82247222721
"2029",1.82276792899999
"2030",1.82362002249999
"2031",1.82462536559999
"2032",1.825875258
"2033",1.82825612337001
"2034",1.82952391105498
"2035",1.82970820953651
"2036",1.8303167321843
"2037",1.8339861788
"2038",1.83417153120999
"2039",1.83425453969997
"2040",1.83431523340001
"2041",1.83490999860001
"2042",1.836070398
"2043",1.8371457482
"2044",1.83850016530002
"2045",1.83908106574999
"2046",1.8394358762
"2047",1.84183745189999
"2048",1.84257446576999
"2049",1.84345281979999
"2050",1.84356055159999
"2051",1.84469782590001
"2052",1.84551251670001
"2053",1.8471912081
"2054",1.85200507822
"2055",1.85315246244998
"2056",1.8531949966
"2057",1.8540193385
"2058",1.85403882500002
"2059",1.8563579461
"2060",1.85640984818998
"2061",1.8565821342
"2062",1.8573368407
"2063",1.85805038330001
"2064",1.86046590110003
"2065",1.86166620629999
"2066",1.8617519728223
"2067",1.86213765427
"2068",1.86314353981
"2069",1.86869339280001
"2070",1.87044658059999
"2071",1.8711964096923
"2072",1.8725125886
"2073",1.87279971689999
"2074",1.87297488710001
"2075",1.87657195392231
"2076",1.87788295350001
"2077",1.87827543091512
"2078",1.87938519169231
"2079",1.88226665950002
"2080",1.88253089038001
"2081",1.88315772430001
"2082",1.88439618189999
"2083",1.88443440419999
"2084",1.885617653
"2085",1.88706671269999
"2086",1.88804306370004
"2087",1.88927485399998
"2088",1.88963252618998
"2089",1.8923967571543
"2090",1.89302423459999
"2091",1.89314828740002
"2092",1.89737847180999
"2093",1.8975275741
"2094",1.89756407186
"2095",1.90082832521999
"2096",1.9013338103
"2097",1.90163140369998
"2098",1.90605602335432
"2099",1.90670661040001
"2100",1.9069676312
"2101",1.90811455782001
"2102",1.90832878014
"2103",1.90897103170002
"2104",1.9133509803
"2105",1.91432476601001
"2106",1.91499114132232
"2107",1.91511360110002
"2108",1.9160538165
"2109",1.91700015130002
"2110",1.91881381998998
"2111",1.9189813887
"2112",1.91899034610998
"2113",1.91901363919997
"2114",1.92158549448
"2115",1.92315146870001
"2116",1.92327334120002
"2117",1.92462675740001
"2118",1.92503293317002
"2119",1.92546793430002
"2120",1.92580258938432
"2121",1.9262982939
"2122",1.92667405883651
"2123",1.92679402853651
"2124",1.92831046138096
"2125",1.92957965919999
"2126",1.93007882335429
"2127",1.93020244921999
"2128",1.93059168650001
"2129",1.93089178388432
"2130",1.93339266900001
"2131",1.93408568164999
"2132",1.93559416629999
"2133",1.93684229132141
"2134",1.937238698
"2135",1.93910823199998
"2136",1.9433882947
"2137",1.94372653149998
"2138",1.94388996552999
"2139",1.94431390693599
"2140",1.94571489169999
"2141",1.94781676789999
"2142",1.94865493569999
"2143",1.94937773415199
"2144",1.94974110559998
"2145",1.94997536530001
"2146",1.9501885147
"2147",1.95102956903999
"2148",1.95445706149999
"2149",1.95500959349998
"2150",1.95591771650001
"2151",1.9583549971
"2152",1.96114809703803
"2153",1.96308802310003
"2154",1.96400649060001
"2155",1.9645373509
"2156",1.9646521315
"2157",1.96472642180001
"2158",1.96542387160004
"2159",1.96606038259998
"2160",1.96624513021001
"2161",1.96652737063529
"2162",1.96878102780001
"2163",1.9688642927
"2164",1.97076207182229
"2165",1.9745797835
"2166",1.97496002659999
"2167",1.97539487582998
"2168",1.97650709392997
"2169",1.97750970639999
"2170",1.97849102762997
"2171",1.98026151809998
"2172",1.98071853830001
"2173",1.98107606419998
"2174",1.98164689409998
"2175",1.98205591048999
"2176",1.98235404589998
"2177",1.98244770379999
"2178",1.98286780600201
"2179",1.98321701360001
"2180",1.9838256017
"2181",1.98813002369998
"2182",1.98975301910001
"2183",1.99089829111001
"2184",1.99149042387
"2185",1.99372458329999
"2186",1.99546901919999
"2187",1.99603303170001
"2188",1.99669367928
"2189",1.99886957369998
"2190",1.99896953399998
"2191",1.99921418269997
"2192",2.00015094759999
"2193",2.00136897990002
"2194",2.00254115608001
"2195",2.0033372111
"2196",2.00382568931509
"2197",2.00389664172697
"2198",2.00491806001511
"2199",2.0050635399523
"2200",2.00598023922231
"2201",2.00695624677688
"2202",2.00748640609999
"2203",2.00751971899997
"2204",2.0111466913
"2205",2.0111470608
"2206",2.01915017829999
"2207",2.01938608899998
"2208",2.02028538729998
"2209",2.02108863300001
"2210",2.02259488792998
"2211",2.0233941589365
"2212",2.0238465634
"2213",2.0238780618
"2214",2.02421561420002
"2215",2.02470949779999
"2216",2.0254833147
"2217",2.02672466326999
"2218",2.02719352539999
"2219",2.02830095444999
"2220",2.02902787579998
"2221",2.03017338300003
"2222",2.03044095129999
"2223",2.03207610540002
"2224",2.03293128422999
"2225",2.03335357409999
"2226",2.03448280285001
"2227",2.03468189959999
"2228",2.03527397150002
"2229",2.03555458850997
"2230",2.03575231630002
"2231",2.03593767200199
"2232",2.03688463770001
"2233",2.03823639731002
"2234",2.03883741831002
"2235",2.04353074949998
"2236",2.04541606989001
"2237",2.0459225531
"2238",2.04663933420002
"2239",2.04826667951002
"2240",2.04947099650001
"2241",2.04968841658999
"2242",2.05277120260001
"2243",2.05325745888997
"2244",2.05331386369998
"2245",2.05331831140001
"2246",2.0552239294
"2247",2.0557073299
"2248",2.05590648432231
"2249",2.05777997095002
"2250",2.0593548839
"2251",2.0594616776
"2252",2.0598199942543
"2253",2.0606312263
"2254",2.06415661489999
"2255",2.06478369439999
"2256",2.0656012698
"2257",2.06845443980001
"2258",2.06910542893999
"2259",2.0697757386223
"2260",2.07029409650002
"2261",2.0709229199223
"2262",2.07158882042231
"2263",2.07303295230003
"2264",2.07324470369998
"2265",2.07541447730998
"2266",2.07578082951004
"2267",2.07662933101
"2268",2.07680768917001
"2269",2.07720601145
"2270",2.07857487551998
"2271",2.07912989160003
"2272",2.08053628179999
"2273",2.08288999520002
"2274",2.08308797959998
"2275",2.08516756152002
"2276",2.08536397869001
"2277",2.08589854531002
"2278",2.0861978179
"2279",2.08743869065032
"2280",2.08766916540002
"2281",2.0897550639
"2282",2.09056878773649
"2283",2.09131628669999
"2284",2.09172686713001
"2285",2.09276181332002
"2286",2.09598024103651
"2287",2.09638588690001
"2288",2.09724964378431
"2289",2.09845690499999
"2290",2.09847863900001
"2291",2.09903405510001
"2292",2.09915941977999
"2293",2.09967547529997
"2294",2.10049129379999
"2295",2.10529394940001
"2296",2.10547456641001
"2297",2.10612691419999
"2298",2.1066168872
"2299",2.1074307602
"2300",2.10809521058002
"2301",2.10965634208999
"2302",2.11070502250001
"2303",2.11091587968433
"2304",2.11319253400001
"2305",2.11417218035498
"2306",2.11580321679999
"2307",2.11718357449999
"2308",2.12032850219998
"2309",2.12107233245
"2310",2.12111904279429
"2311",2.12383151860003
"2312",2.12733096479998
"2313",2.12751028399001
"2314",2.1299000385
"2315",2.13109101783512
"2316",2.13369098310001
"2317",2.13429570090999
"2318",2.1372027195
"2319",2.13815089400497
"2320",2.13947518643651
"2321",2.13968751400002
"2322",2.1396984771
"2323",2.1425302383
"2324",2.1425526582854
"2325",2.14256904275001
"2326",2.14270372741002
"2327",2.14640714080001
"2328",2.14814955051003
"2329",2.14888421640001
"2330",2.14937758484
"2331",2.1496784661
"2332",2.14981952555429
"2333",2.15092377780002
"2334",2.15247670970001
"2335",2.1537321919
"2336",2.15404256080001
"2337",2.15485593950002
"2338",2.15510779968997
"2339",2.15711265450997
"2340",2.1573359928
"2341",2.1593972752943
"2342",2.16027729180001
"2343",2.16116120680002
"2344",2.16161382471
"2345",2.16280975010001
"2346",2.16320233380002
"2347",2.16415918130001
"2348",2.16448302784001
"2349",2.16506246370001
"2350",2.16509770650002
"2351",2.16831352250001
"2352",2.16883300279999
"2353",2.17111853200001
"2354",2.1721870348
"2355",2.17258631939998
"2356",2.17333220970001
"2357",2.17505425550002
"2358",2.17591940080001
"2359",2.1765493497365
"2360",2.17784123140004
"2361",2.17823567519997
"2362",2.1785423414843
"2363",2.1785428606
"2364",2.17957207607002
"2365",2.1801322747
"2366",2.18021123244999
"2367",2.18086604561003
"2368",2.18204792310003
"2369",2.18271576269998
"2370",2.18359188849431
"2371",2.18372836450003
"2372",2.18616450271
"2373",2.18626801483001
"2374",2.1884196171
"2375",2.19255627509999
"2376",2.19508063799999
"2377",2.19587708339999
"2378",2.19754959270001
"2379",2.19760960339997
"2380",2.19886767508
"2381",2.19939787650003
"2382",2.19990238498228
"2383",2.20146879755002
"2384",2.2015293716
"2385",2.20403861440001
"2386",2.20520409009998
"2387",2.20571782620001
"2388",2.20700050828229
"2389",2.20729222780001
"2390",2.20763851919999
"2391",2.20859954150001
"2392",2.20890564929998
"2393",2.2090854062
"2394",2.2092108496
"2395",2.20967160293
"2396",2.21130359799999
"2397",2.21173067755429
"2398",2.21373772493649
"2399",2.21681047633652
"2400",2.219163909
"2401",2.22025815401
"2402",2.22054850160001
"2403",2.2220490015
"2404",2.22305394052231
"2405",2.2233868337365
"2406",2.22421168681001
"2407",2.226682870302
"2408",2.22669565739997
"2409",2.22720319849999
"2410",2.22720877311998
"2411",2.22785348530002
"2412",2.22987626612232
"2413",2.2303641103
"2414",2.23326639649299
"2415",2.23563211341003
"2416",2.23567734979999
"2417",2.2357275669
"2418",2.23695196700002
"2419",2.23724471408536
"2420",2.23732303369998
"2421",2.23786254300001
"2422",2.23915642229998
"2423",2.2401738039223
"2424",2.2414530863
"2425",2.2423327036
"2426",2.2429858264
"2427",2.24324406479001
"2428",2.2453975162
"2429",2.25137893120497
"2430",2.25194140820001
"2431",2.25306576479998
"2432",2.25470902299999
"2433",2.25496838810001
"2434",2.25503596083998
"2435",2.25655276000002
"2436",2.25673960309999
"2437",2.25715623070002
"2438",2.2591289313
"2439",2.2601270894
"2440",2.26180165029997
"2441",2.2627106229
"2442",2.26314800220001
"2443",2.26830167600998
"2444",2.26832448440001
"2445",2.26921158609998
"2446",2.26927900408431
"2447",2.26932909739998
"2448",2.26944114549998
"2449",2.26968631760001
"2450",2.27044888229999
"2451",2.2715523931365
"2452",2.27232454142998
"2453",2.27375827708433
"2454",2.2743582252
"2455",2.27502239960999
"2456",2.2769100600843
"2457",2.27910217451
"2458",2.28018156971001
"2459",2.28042642180999
"2460",2.28133168348998
"2461",2.28154534550998
"2462",2.28243855481512
"2463",2.28680952490001
"2464",2.28819991189998
"2465",2.28974432868229
"2466",2.29132894602998
"2467",2.29263976180002
"2468",2.2930682673
"2469",2.29359775620001
"2470",2.29600890080995
"2471",2.29650288071511
"2472",2.29703097402231
"2473",2.29801023050997
"2474",2.29975554259997
"2475",2.30184059633
"2476",2.3036183581
"2477",2.3051967721
"2478",2.3070156094
"2479",2.30761898819998
"2480",2.30766072870999
"2481",2.30775469600201
"2482",2.30791398639998
"2483",2.30848022710001
"2484",2.30903040039999
"2485",2.30934044050001
"2486",2.30953650219999
"2487",2.3098634525
"2488",2.31118166729999
"2489",2.31132097849999
"2490",2.31140774199999
"2491",2.31201259107002
"2492",2.3163916749
"2493",2.31721512371001
"2494",2.3172534695
"2495",2.31781443816999
"2496",2.3182214072
"2497",2.31844074579999
"2498",2.3189363085
"2499",2.32001540620001
"2500",2.32027094387001
"2501",2.3207172677
"2502",2.32533486889999
"2503",2.32589767189999
"2504",2.32880512920002
"2505",2.3293156633441
"2506",2.3313226261
"2507",2.33156719290002
"2508",2.33393435159998
"2509",2.3347222279
"2510",2.33509523859999
"2511",2.33572470819999
"2512",2.33601788189999
"2513",2.3370293556
"2514",2.33705643380999
"2515",2.33736417680001
"2516",2.34137158098999
"2517",2.34166109240003
"2518",2.34227761199999
"2519",2.34401470091002
"2520",2.3440658366
"2521",2.34944489399997
"2522",2.34947386229999
"2523",2.35054760399998
"2524",2.35148595150001
"2525",2.35187010705498
"2526",2.35249975145001
"2527",2.35314612710002
"2528",2.35325190439998
"2529",2.35435144019999
"2530",2.35440726146999
"2531",2.35685858151
"2532",2.3570972242
"2533",2.35855360319995
"2534",2.36024168274999
"2535",2.36088821427002
"2536",2.36121029829999
"2537",2.36227412070001
"2538",2.363776973
"2539",2.36436556960852
"2540",2.36549100889999
"2541",2.36572265249998
"2542",2.365869445
"2543",2.36774986330998
"2544",2.3685203872365
"2545",2.36927698809998
"2546",2.36998760600201
"2547",2.37068236011002
"2548",2.37289060578432
"2549",2.37426281660001
"2550",2.37486203339998
"2551",2.37630283759999
"2552",2.37773665299999
"2553",2.37806182659999
"2554",2.37827118579999
"2555",2.37873520650001
"2556",2.38335621520001
"2557",2.38368929590001
"2558",2.38380304467231
"2559",2.384611953
"2560",2.38508417550001
"2561",2.38571151804999
"2562",2.38633334441002
"2563",2.38661653340003
"2564",2.3883329068
"2565",2.38950585073512
"2566",2.39004262668431
"2567",2.39219050632002
"2568",2.394735338
"2569",2.39668038309998
"2570",2.39691041490001
"2571",2.39698213849999
"2572",2.39868558969998
"2573",2.3990102751
"2574",2.39982711002231
"2575",2.4002905748
"2576",2.40190331649998
"2577",2.40409445799999
"2578",2.40613664380001
"2579",2.4064912189
"2580",2.41161852282231
"2581",2.41220362520002
"2582",2.41365893149998
"2583",2.41379335757001
"2584",2.41604935769999
"2585",2.41654335810001
"2586",2.41756212251001
"2587",2.41771086380001
"2588",2.41785095249999
"2589",2.419526663
"2590",2.42015141739
"2591",2.42180320907002
"2592",2.42263028490001
"2593",2.42298056645001
"2594",2.42469297670998
"2595",2.42590017140002
"2596",2.42596203380002
"2597",2.4286482925723
"2598",2.4291043246
"2599",2.43067980733231
"2600",2.43163437259999
"2601",2.43200364152231
"2602",2.4326088175
"2603",2.43267154478002
"2604",2.4359299244
"2605",2.43600129840003
"2606",2.4370533363
"2607",2.44184232079999
"2608",2.44232381989998
"2609",2.44318354236998
"2610",2.4455760849365
"2611",2.44660147905002
"2612",2.4480216684
"2613",2.44971900620001
"2614",2.45106666020999
"2615",2.45127632419998
"2616",2.45183075445003
"2617",2.45207678701
"2618",2.45218038910002
"2619",2.45265754740001
"2620",2.45305258009999
"2621",2.45402598289999
"2622",2.45446939050001
"2623",2.45447387200001
"2624",2.45689130699998
"2625",2.4572039709
"2626",2.4595089181
"2627",2.45962191510003
"2628",2.46030571303599
"2629",2.46097329151
"2630",2.46199665801998
"2631",2.46285837170002
"2632",2.46355731118229
"2633",2.4658427377223
"2634",2.46598358959999
"2635",2.46601295639999
"2636",2.4687302958
"2637",2.46890324391512
"2638",2.46938641048
"2639",2.4695194315223
"2640",2.46969189132999
"2641",2.4697712362
"2642",2.47099310925429
"2643",2.47247250565003
"2644",2.47338665693648
"2645",2.4737070322543
"2646",2.4750133699
"2647",2.48063100979999
"2648",2.48063360109998
"2649",2.48108253800999
"2650",2.48198891829999
"2651",2.48491739871001
"2652",2.48655303539
"2653",2.48710916270001
"2654",2.48729217891997
"2655",2.4884547729
"2656",2.48888528499999
"2657",2.48950455612697
"2658",2.49030560497
"2659",2.49108178570999
"2660",2.4913829301
"2661",2.49199916101001
"2662",2.492536399
"2663",2.49569011239998
"2664",2.49873249840002
"2665",2.49906199409999
"2666",2.500335397
"2667",2.5019045153
"2668",2.50403304810003
"2669",2.50536653710002
"2670",2.50566174340003
"2671",2.50705053770999
"2672",2.50889505794999
"2673",2.50894352370001
"2674",2.51216172555002
"2675",2.51607251423
"2676",2.51734119056999
"2677",2.52050198530497
"2678",2.5205695842
"2679",2.52246667532231
"2680",2.52371816690001
"2681",2.52530367569999
"2682",2.52535879490998
"2683",2.52645626106998
"2684",2.53030623129999
"2685",2.53089963349998
"2686",2.53111057609998
"2687",2.53264681739999
"2688",2.53453417109998
"2689",2.53504068635431
"2690",2.5359686471223
"2691",2.53759027100003
"2692",2.5422314816
"2693",2.54249598469998
"2694",2.54333133340002
"2695",2.54381944739852
"2696",2.54457674218997
"2697",2.5452770165365
"2698",2.5454577542
"2699",2.54833719899999
"2700",2.5492962915
"2701",2.55106670657001
"2702",2.55355332347
"2703",2.55431658471512
"2704",2.55668839259999
"2705",2.55709171920002
"2706",2.55861848959999
"2707",2.5605262739
"2708",2.56057369770001
"2709",2.56187371682229
"2710",2.56611290920002
"2711",2.56617639160001
"2712",2.56773390338999
"2713",2.56820317379999
"2714",2.56901420299999
"2715",2.56982849559996
"2716",2.57052006747
"2717",2.5766905782
"2718",2.5772077993214
"2719",2.5774609921
"2720",2.57762304789999
"2721",2.57774315729999
"2722",2.57999055435002
"2723",2.5804122187365
"2724",2.5809294629
"2725",2.58097581499999
"2726",2.58262891589997
"2727",2.58336200029999
"2728",2.58454982095498
"2729",2.5869542793
"2730",2.58707496800001
"2731",2.58861200652002
"2732",2.59049217108998
"2733",2.59213908650499
"2734",2.59303659604998
"2735",2.59350070682697
"2736",2.59544698989998
"2737",2.5958651629543
"2738",2.59716102859998
"2739",2.59839175522231
"2740",2.59843319329998
"2741",2.59975537781997
"2742",2.60020601598539
"2743",2.60029311309999
"2744",2.60181523860999
"2745",2.60225005350001
"2746",2.60297070009999
"2747",2.6073031169
"2748",2.60773753159999
"2749",2.60782264484
"2750",2.6085097464
"2751",2.61202965069999
"2752",2.61280305999999
"2753",2.61484813220001
"2754",2.61629618760001
"2755",2.61687991092231
"2756",2.61716619880004
"2757",2.6182620416
"2758",2.61963785252001
"2759",2.62049638110003
"2760",2.62284674490002
"2761",2.62321391075001
"2762",2.623921500168
"2763",2.62437684880001
"2764",2.62462131889998
"2765",2.62552126755001
"2766",2.62554815555001
"2767",2.62655840925001
"2768",2.62762287709999
"2769",2.62794448379999
"2770",2.62885597550003
"2771",2.62909191162231
"2772",2.62931974999999
"2773",2.63322831789999
"2774",2.63404653701001
"2775",2.63477827600202
"2776",2.6347964755
"2777",2.63491275402231
"2778",2.63513508120003
"2779",2.63572037345999
"2780",2.6360742695
"2781",2.6380039368
"2782",2.6385790142
"2783",2.63904834089999
"2784",2.64096549758997
"2785",2.64206502869999
"2786",2.64303139107001
"2787",2.64391472979997
"2788",2.64418450020001
"2789",2.64451865151999
"2790",2.64595834379996
"2791",2.64664544919999
"2792",2.652290752
"2793",2.65415717129997
"2794",2.65592332089999
"2795",2.65866831109999
"2796",2.65911049907001
"2797",2.65993963227
"2798",2.66045069870002
"2799",2.6609114876
"2800",2.66204602139999
"2801",2.66305780579999
"2802",2.66465268770001
"2803",2.66738374917202
"2804",2.66824642083651
"2805",2.6691844092
"2806",2.66922954930001
"2807",2.670621059
"2808",2.67121083705001
"2809",2.67442579739998
"2810",2.67632632644001
"2811",2.6769056318
"2812",2.67761203420002
"2813",2.67872019903511
"2814",2.67902698482649
"2815",2.67984831748431
"2816",2.6806543719
"2817",2.68162098858539
"2818",2.68169642639999
"2819",2.68207708671001
"2820",2.68256872247002
"2821",2.68537506152231
"2822",2.6860084468543
"2823",2.686279072
"2824",2.68943287180998
"2825",2.6926170223
"2826",2.69313924989999
"2827",2.69465127339998
"2828",2.69899129481512
"2829",2.7000220547
"2830",2.70049016489999
"2831",2.7008370698
"2832",2.70127820522002
"2833",2.70135520939998
"2834",2.7054804669
"2835",2.70648389489999
"2836",2.70717739129998
"2837",2.70879320459998
"2838",2.70925635580001
"2839",2.711499859
"2840",2.71350086510002
"2841",2.71397855757002
"2842",2.71413716253231
"2843",2.7152675505
"2844",2.71747258570001
"2845",2.72002882290001
"2846",2.72132337103
"2847",2.72249726510002
"2848",2.72308330939998
"2849",2.72311198049999
"2850",2.72514096130001
"2851",2.72583102119998
"2852",2.72727355788432
"2853",2.7281024784
"2854",2.72941223281001
"2855",2.73419303680001
"2856",2.73590087681001
"2857",2.7369083743
"2858",2.7377538253
"2859",2.73782816740001
"2860",2.73909332651
"2861",2.7391731595
"2862",2.74365708119998
"2863",2.74451940399999
"2864",2.74728487252
"2865",2.74732236610002
"2866",2.74928326692232
"2867",2.75282232580001
"2868",2.754148715
"2869",2.75594786431002
"2870",2.75900835819999
"2871",2.76119675470001
"2872",2.76143906040998
"2873",2.76150399097999
"2874",2.7616907381
"2875",2.76204602730002
"2876",2.763028432
"2877",2.7631925417365
"2878",2.76754896999431
"2879",2.76969521840002
"2880",2.77064506859999
"2881",2.7715204977
"2882",2.77236682351001
"2883",2.77247386370001
"2884",2.7786670839365
"2885",2.78466137393652
"2886",2.78493196999999
"2887",2.7852143029
"2888",2.7856827839
"2889",2.78673151783001
"2890",2.78718007409998
"2891",2.7880405232
"2892",2.7892132044351
"2893",2.79109389739997
"2894",2.79267751849551
"2895",2.79361067379998
"2896",2.79396861350001
"2897",2.79580200039997
"2898",2.7990285962
"2899",2.79994939036433
"2900",2.79995321970001
"2901",2.80189689390001
"2902",2.80210920229999
"2903",2.80272266221002
"2904",2.80304989221003
"2905",2.8065461697
"2906",2.80836011459999
"2907",2.8103375604
"2908",2.8158430373
"2909",2.81602214288998
"2910",2.81716794009999
"2911",2.81742343321001
"2912",2.81828558509997
"2913",2.81871875901
"2914",2.81884474090002
"2915",2.81932443785429
"2916",2.8217678617
"2917",2.82266517859999
"2918",2.82407430211002
"2919",2.82514399637
"2920",2.82518727770002
"2921",2.82593144021
"2922",2.82662950899999
"2923",2.82680212819999
"2924",2.82889419279999
"2925",2.82961318015001
"2926",2.82987006118431
"2927",2.83215406959999
"2928",2.83306211240001
"2929",2.83316534650001
"2930",2.83384841989999
"2931",2.8354901782
"2932",2.8379477104
"2933",2.84016537570999
"2934",2.84410615430001
"2935",2.84546798438431
"2936",2.84596715501998
"2937",2.84660121910004
"2938",2.84684633850001
"2939",2.8480958653
"2940",2.84871098098539
"2941",2.85292553160001
"2942",2.85325745520001
"2943",2.86124074122002
"2944",2.86158314709996
"2945",2.86236712900001
"2946",2.86242625976998
"2947",2.86378302005002
"2948",2.864140412
"2949",2.86438447341
"2950",2.86469876077999
"2951",2.86670946325
"2952",2.86951956940001
"2953",2.86983123800199
"2954",2.86993344901201
"2955",2.87218029600001
"2956",2.87622968831
"2957",2.87691753212998
"2958",2.8770298188
"2959",2.88201314958999
"2960",2.88241426504101
"2961",2.8824577322
"2962",2.88612787150001
"2963",2.88613010509998
"2964",2.88799722629999
"2965",2.88869852750001
"2966",2.88937915447002
"2967",2.88966389839999
"2968",2.89035106590002
"2969",2.89081562331
"2970",2.89366426508998
"2971",2.8941193982
"2972",2.89523242532998
"2973",2.89623744880001
"2974",2.90012900169999
"2975",2.90275909800002
"2976",2.90334941379852
"2977",2.90557109773512
"2978",2.905715304
"2979",2.90667627147002
"2980",2.90692148715431
"2981",2.90794976888431
"2982",2.90914215420001
"2983",2.9109181832
"2984",2.91182896940001
"2985",2.91214180120001
"2986",2.91242666002998
"2987",2.91572717607001
"2988",2.91614879935001
"2989",2.9178487705
"2990",2.91908523342229
"2991",2.9192633256
"2992",2.91943480799999
"2993",2.91976785237001
"2994",2.9204677462
"2995",2.9219724619
"2996",2.92549598390001
"2997",2.92552934649999
"2998",2.92591899919998
"2999",2.92739422352231
"3000",2.92752175140001
"3001",2.9288153645
"3002",2.92964181069998
"3003",2.93153005880002
"3004",2.93212610165001
"3005",2.9336010091
"3006",2.93468796400001
"3007",2.93521882940001
"3008",2.93754593790203
"3009",2.93831691810003
"3010",2.93856510600001
"3011",2.93870580630002
"3012",2.93874483147
"3013",2.9395030627
"3014",2.93986758308432
"3015",2.93987725459998
"3016",2.94126756450001
"3017",2.94170591210001
"3018",2.94271363400001
"3019",2.9428923359
"3020",2.94356851999999
"3021",2.94380265675032
"3022",2.94523828669999
"3023",2.94527716250001
"3024",2.9455406992
"3025",2.94639493574701
"3026",2.94648211059999
"3027",2.94836781441509
"3028",2.94904561658431
"3029",2.9493476217
"3030",2.95089148611
"3031",2.95239184489999
"3032",2.95364575589998
"3033",2.95715625829999
"3034",2.95735618190001
"3035",2.95869932603999
"3036",2.95878444899999
"3037",2.96041067229999
"3038",2.96077193710001
"3039",2.96077737829999
"3040",2.9609575982
"3041",2.96106859289999
"3042",2.96179462731
"3043",2.96354112371
"3044",2.96361156091001
"3045",2.96371682580001
"3046",2.96437955251997
"3047",2.9649682188
"3048",2.96498389330002
"3049",2.96687609839999
"3050",2.9679068465
"3051",2.9683152191854
"3052",2.96872155233697
"3053",2.96896577670999
"3054",2.96917198662231
"3055",2.96954896839999
"3056",2.97012647260001
"3057",2.97100696723231
"3058",2.97134723010998
"3059",2.97224166790001
"3060",2.9747200365
"3061",2.97521030390998
"3062",2.97590114730002
"3063",2.97665590939998
"3064",2.97871067409999
"3065",2.97878568826999
"3066",2.98042742629998
"3067",2.98219019062002
"3068",2.98230859269998
"3069",2.98385981402231
"3070",2.98445169932231
"3071",2.98603315879998
"3072",2.9869330028
"3073",2.98749105009999
"3074",2.98770924372229
"3075",2.98876740750002
"3076",2.99085936921
"3077",2.99237992969999
"3078",2.99249502479999
"3079",2.99457158579999
"3080",2.99457822821999
"3081",2.99461100771001
"3082",2.99624974639997
"3083",2.99757449970001
"3084",2.99765023721
"3085",2.99808291482002
"3086",2.99936774530001
"3087",3.00015667891002
"3088",3.0004238147223
"3089",3.00068164489998
"3090",3.00104443359999
"3091",3.00144478199998
"3092",3.0018724733
"3093",3.0024224658
"3094",3.00294705947999
"3095",3.00354719839001
"3096",3.00442277822002
"3097",3.0056944951214
"3098",3.01033755719999
"3099",3.01217322270999
"3100",3.01381429499999
"3101",3.01392794810002
"3102",3.01523052613997
"3103",3.01813435060998
"3104",3.02090420980001
"3105",3.02118353716997
"3106",3.02355964799997
"3107",3.02643002099998
"3108",3.03057851210997
"3109",3.03323514910002
"3110",3.03670499910999
"3111",3.0370430701
"3112",3.0397023097
"3113",3.0400358224
